Gene,n_en_student_p_value,en_c_student_p_value,n_en_permutation_p_value,en_c_permutation_p_value
CSMD2,0.00908659692273505,0.09019274590088573,0.0025,0.0833
GJB5,0.9678025423631472,0.5339939597038805,0.9661,0.5383
GJB3,0.42912875898492187,0.8432754239726017,0.4292,0.8483
GJA4,0.6851937440872495,0.332169403381653,0.6806,0.3357
C1orf212,0.2671249863532541,0.033654495236433074,0.2666,0.0312
DLGAP3,0.7730819509060781,0.877555253170586,0.7653,0.9294
LOC653160,0.33663678501742644,0.20436597267940823,0.3571,0.2101
ZMYM6NB,0.4781174242227234,0.6733637092488047,0.4866,0.6798
ZMYM6,0.48638737077825045,0.5211665408980314,0.4825,0.5263
ZMYM1,0.6311450007964491,0.16847358421191228,0.639,0.1741
SFPQ,0.797359955252843,0.3032296066448598,0.7992,0.3058
ZMYM4,0.5409033890681239,0.49481017999945165,0.5318,0.4908
KIAA0319L,0.12074622621824609,0.9138873021757578,0.1239,0.9154
NCDN,0.14542863031523942,0.06857026330304482,0.1462,0.0583
TFAP2E,0.4337109450282375,0.16894240261064808,0.4406,0.1731
PSMB2,0.6906868249782243,0.14338874782670005,0.6882,0.1411
C1orf216,0.6669847809001989,0.09363473966897803,0.6655,0.0965
CLSPN,0.600091417264178,0.0009253030833524857,0.5933,0.0001
EIF2C4,0.1706129242618822,0.11171952864513754,0.1678,0.1182
EIF2C1,0.961375852672402,0.6142868306909981,0.9599,0.618
EIF2C3,0.9551330641311891,0.23552234433473804,0.9558,0.2419
TEKT2,0.05188555918854319,0.6772036145169096,0.049,0.6691
ADPRHL2,0.9781482441330479,0.030507599281680446,0.9787,0.0289
COL8A2,0.28986451735142477,0.6077481552084973,0.2994,0.6153
TRAPPC3,0.32847697731755976,0.31380020727079605,0.3305,0.3162
MAP7D1,0.1442953661132868,0.17998487065153074,0.142,0.1873
THRAP3,0.4263232754442168,0.4241086894609929,0.4313,0.4335
SH3D21,0.00035533163142432224,0.22942677451518406,0.0001,0.2258
FAM176B,0.007243235028091875,0.7471749160516541,0.0079,0.7518
STK40,0.004558149716838087,0.13438663944169285,0.0048,0.1345
LSM10,0.3531383534838831,0.006312776223127908,0.3496,0.0051
OSCP1,0.3924792930861599,0.10175808790732858,0.3926,0.1028
MRPS15,0.8945975737712548,0.23196403337966817,0.8942,0.2346
CSF3R,0.31019072399688075,0.5346082609354257,0.3149,0.5392
GRIK3,0.009515459819678777,0.014675583966798626,0.013,0.0142
LOC728431,0.018063745808525593,0.7179400709860955,0.0177,0.7059
ZC3H12A,0.7351795185449308,0.706985012914999,0.7435,0.7103
MEAF6,0.06441698758545018,0.9552094274118587,0.0662,0.9538
SNIP1,0.7512870040651488,0.03467000594728001,0.7437,0.0331
DNALI1,0.05659679865016557,0.4398732939594754,0.0532,0.4197
GNL2,0.7349868831386472,0.16084177069305763,0.7409,0.1667
RSPO1,0.0018091071891610322,0.00015279302787643475,0.0011,0.0006
C1orf109,0.99439478398704,0.1093988892067282,0.9943,0.1021
CDCA8,0.6558570772536139,0.002666100087339657,0.655,0.0014
EPHA10,0.3401598219430666,0.00821491643000828,0.3385,0.0062
MANEAL,0.9132994975909752,0.15825413856735662,0.9118,0.1535
YRDC,0.22805039159930324,0.3736059997856276,0.2358,0.3741
C1orf122,0.43013719445976784,0.029906568988062293,0.4309,0.028
MTF1,0.6863569620946037,0.3731562716791298,0.6936,0.3725
INPP5B,0.10495930906823372,0.08235903321392664,0.1014,0.0788
SF3A3,0.10899694415625298,0.7102417292028576,0.1128,0.7044
FHL3,0.6684423374281141,0.4745675807222113,0.6664,0.4786
UTP11L,0.9436922995882151,0.357310990090964,0.9436,0.3518
POU3F1,0.48401751839473395,0.1861952679303506,0.4806,0.1756
RRAGC,0.0247186702711926,0.0018574756717045801,0.0256,0.0014
MYCBP,0.16233413897895085,0.8203005058864742,0.1643,0.8184
RHBDL2,0.7063533492375782,0.70355266581644,0.7061,0.6974
AKIRIN1,0.1634123375717137,0.18957751238974016,0.1635,0.1981
NDUFS5,0.4819619520374414,0.7215530760892732,0.4967,0.7222
MACF1,0.2964582523369446,0.16911542176646693,0.2969,0.1693
KIAA0754,0.6717592680790921,0.7035173651565263,0.6655,0.7078
BMP8A,0.001951757103943263,0.00507727298643102,0.0023,0.0043
PPIEL,0.1269430943557331,0.015282654369830551,0.1257,0.0148
PABPC4,0.4444852652488097,0.5232759028335336,0.4534,0.5183
HEYL,0.5162438178601462,0.07783773257737062,0.5235,0.0779
PPIE,0.8668566687185237,0.323126481339697,0.8698,0.3235
TRIT1,0.25721457399162295,0.1433118927737139,0.2582,0.139
MYCL1,0.42435173998251385,0.2936550699414401,0.442,0.2948
MFSD2A,0.7533575748998677,0.3946171275808691,0.7551,0.4121
CAP1,0.7003124440062094,0.6258193696497907,0.7056,0.6445
PPT1,0.23073528496895135,0.9357591368552289,0.2361,0.9343
RLF,0.641473200450513,0.379978254114985,0.6337,0.3894
ZMPSTE24,0.3132500841068737,0.32595512460024534,0.3108,0.3264
COL9A2,0.010262831889093441,0.037709541782796424,0.0087,0.0362
SMAP2,0.6853209574755519,0.002803609584546996,0.6878,0.0006
ZNF642,0.6867665117943534,0.7751142205457923,0.6834,0.7809
DEM1,0.534691803725531,0.8879056601145159,0.539,0.8868
ZNF684,0.46491703213731217,0.5654802579549049,0.4663,0.5708
RIMS3,0.28397185702435007,0.06072785975105025,0.2769,0.055
LOC100130557,0.08520929715561099,0.010880797655686015,0.0905,0.0125
NFYC,0.03546348878110695,0.2718163117918137,0.0384,0.2799
KCNQ4,0.0008585316492446706,0.24577839606539845,0.0005,0.24
CITED4,0.04134210337331268,0.946474830630553,0.0346,0.9506
CTPS,0.8126402008209858,0.06158507729485946,0.8165,0.055
LOC100507178,0.6756835234901633,0.40648992473153645,0.6764,0.4293
SLFNL1,0.1952802893148384,0.29828871453340355,0.1937,0.3046
SCMH1,0.5629229097521129,0.694465861191156,0.5605,0.697
EDN2,0.01698674629898382,0.008788960845096602,0.0084,0.0054
HIVEP3,0.9554512075763674,0.9945411495877826,0.9546,0.9959
GUCA2A,0.3596954340005103,0.59637499717844,0.4661,0.6076
FOXJ3,0.4004216661952862,0.3169274761906999,0.3961,0.3232
RIMKLA,0.923748124973106,0.046518668435290046,0.9336,0.0463
ZMYND12,0.9488503966465647,0.15608747888905516,0.9486,0.1527
PPCS,0.24164041920780233,0.9854432354732644,0.239,0.9848
CCDC30,0.08999683746729911,0.3633259513051591,0.088,0.3509
PPIH,0.4663387938482416,0.9875694291991371,0.4653,0.988
YBX1,0.9947823145778047,0.9513118107548569,0.9962,0.9484
CLDN19,0.20643166139312544,1.4597519662703215e-05,0.2056,0.0001
LEPRE1,0.8494265815167723,0.2817039081599633,0.8467,0.2658
C1orf50,0.4354701417970994,0.14298386000900956,0.4308,0.1413
CCDC23,0.28383078117794913,0.8790849483467652,0.2866,0.8724
ERMAP,0.7123775415637845,0.3851320000500801,0.7047,0.3819
ZNF691,0.9172370195465228,0.37640525956227466,0.9151,0.3815
SLC2A1,0.2918736377580255,0.37329567359269544,0.2878,0.3669
FLJ32224,0.005493826947221318,0.5574072008326911,0.0066,0.5588
FAM183A,0.9474267932021858,0.09628258752371754,0.9489,0.081
EBNA1BP2,0.13636601777646898,0.021154965084517745,0.139,0.0168
TMEM125,0.9531179261267475,0.12299524056811866,0.9492,0.1179
C1orf210,0.6589539658817611,0.9539616399031375,0.6552,0.9529
TIE1,0.3014496434514196,0.8609149574942896,0.3023,0.8593
CDC20,0.28714667488831547,0.00013528130737137692,0.2926,0.0001
ELOVL1,0.780419126260482,0.02182390940313726,0.7785,0.0218
MED8,0.235739637589394,0.017594043462345922,0.2315,0.0133
SZT2,0.6264640879790991,0.617190017417624,0.6194,0.6204
HYI,0.6883977267144726,0.0619230412037099,0.6924,0.0664
PTPRF,0.391032235931567,0.10375011034318052,0.3879,0.0933
KDM4A,0.7579844270829167,0.910793329044755,0.7599,0.9088
ST3GAL3,0.7912216802328884,0.11516701978794418,0.7956,0.1245
ARTN,0.029418369100537363,0.007827567041533633,0.0323,0.0025
IPO13,0.4186662911629393,0.06956445668692865,0.4145,0.0753
DPH2,0.33712942057544704,0.10396788336242972,0.3408,0.1012
ATP6V0B,0.03290487380134645,0.0015631666972424749,0.0324,0.0018
B4GALT2,0.48829449714900186,0.003661565986336186,0.4844,0.0031
CCDC24,0.00534209086077788,0.8917700439845972,0.0048,0.8893
SLC6A9,0.434920509392866,0.001868670884627295,0.4386,0.0007
DMAP1,0.8102028645254862,0.04456001333408966,0.8164,0.0494
ERI3,0.4297670730634968,0.3047670915992881,0.4289,0.3104
RNF220,0.2322151539887583,0.2923091982056299,0.233,0.2905
TMEM53,0.3538948321299089,0.6258692674042743,0.3553,0.6312
C1orf228,0.03200778275680952,0.15118084330216588,0.0331,0.1454
KIF2C,0.29861532948413483,0.0006367667328831028,0.2979,0.0002
RPS8,0.4209999437888756,0.21677336876788078,0.4292,0.235
SNORD55,0.5194394678010321,0.721562471854978,0.5194,0.7247
SNORD46,0.34404033011347024,0.504479511002405,0.3411,0.4937
SNORD38A,0.42971485439664914,0.8180348404892404,0.4344,0.8245
SNORD38B,0.47169631256800537,0.981214542286145,0.4787,0.9838
BEST4,0.025070511676458455,0.09960614204301035,0.0181,0.1069
PLK3,0.07921729626418729,0.45006421837937716,0.0804,0.4454
TCTEX1D4,0.7085576980962567,0.02911094921913743,0.7083,0.0271
PTCH2,0.13907758247472615,0.9982957329833921,0.1399,0.9981
EIF2B3,0.028014020206198694,0.3887046496463199,0.0268,0.391
HECTD3,0.2572928309927657,0.4729851581352711,0.2553,0.4784
UROD,0.036044161381432745,0.53982037329443,0.0351,0.5313
ZSWIM5,0.9721117531473963,0.19544413477779024,0.9719,0.1896
LOC400752,0.5667566601231824,0.1069599786341564,0.5668,0.1147
HPDL,0.12394106067769653,0.5331462489465609,0.12,0.5414
MUTYH,0.36379905549728153,0.9188661494064535,0.3607,0.9181
TOE1,0.19721856872073,0.6221041992824209,0.1963,0.6287
TESK2,0.022903645816797245,0.10259124241701394,0.021,0.1083
CCDC163P,0.9960406910675024,0.15833090579111342,0.9963,0.1598
MMACHC,0.7986873452234012,0.10994965286955405,0.7997,0.1083
PRDX1,0.9743337024419115,0.012772833100323767,0.9767,0.0126
AKR1A1,0.901813311227361,0.015540448704117336,0.899,0.0148
NASP,0.7636928816241657,0.6252455064648941,0.7695,0.6264
CCDC17,0.15755086848412592,0.19499423764295087,0.1719,0.2021
GPBP1L1,0.03846001558951441,0.32127401432193003,0.0401,0.3193
TMEM69,0.6085843523488621,0.1519908702542565,0.6169,0.1485
IPP,0.9831396588512903,0.4917392582974047,0.9827,0.5075
MAST2,0.25532760690318396,0.2923135153191599,0.2533,0.289
PIK3R3,0.3800585898867742,0.010145003170291548,0.3905,0.0105
TSPAN1,0.0189133333530064,0.05075921785156919,0.021,0.0394
POMGNT1,0.5838862804477652,0.4978220478974409,0.5853,0.5084
C1orf190,0.7013985735277458,0.004657285114627514,0.6966,0.0043
RAD54L,0.9756800239465361,0.023824056130939963,0.9766,0.0213
LRRC41,0.869985441470998,0.516371610768064,0.8742,0.512
UQCRH,0.572033488593841,0.37966011014359646,0.5695,0.3707
NSUN4,0.14851454994142393,0.3280620698058666,0.1505,0.3303
FAAH,0.0004217846050428729,0.5957201985671967,0.0006,0.5834
DMBX1,0.465089393035533,0.29610107682869247,0.4815,0.3135
MKNK1,0.4129970755948087,0.12713306127091006,0.4219,0.1289
MOBKL2C,0.3643517524638742,0.994067786085099,0.3646,0.9948
ATPAF1,0.7345942499688338,0.940030570629827,0.7329,0.9369
ATPAF1-AS1,0.05043762491089488,0.1152049919720308,0.0524,0.1146
KIAA0494,0.3268091586774685,0.4061140319010995,0.3237,0.4111
CYP4B1,0.004627438563502487,0.10082165207467529,0.0036,0.091
CYP4Z2P,0.008887039242536664,0.15599135284390153,0.0079,0.1473
CYP4A11,0.38528209551506387,0.8223368198486053,0.3911,0.8167
CYP4X1,0.8410290289557635,0.3219371071461992,0.8471,0.3314
CYP4Z1,0.2805114218073374,0.10219325560619891,0.2873,0.077
PDZK1IP1,0.007028484302141211,0.2923287112215888,0.006,0.2907
TAL1,0.7358328727555079,0.23757465564368932,0.7354,0.2413
CMPK1,0.5086408300045062,0.7628441722103667,0.5095,0.7516
MGC12982,0.9488881914189091,0.13522886886205066,0.9494,0.141
FOXD2,0.3939501974046865,0.7472268660389109,0.3929,0.7493
LOC388630,0.09401946113306976,0.06551322268553403,0.0973,0.0631
SLC5A9,0.29966532260750484,0.835551022373274,0.3168,0.8365
SPATA6,0.46563764957613707,0.8015412927870312,0.4839,0.8066
BEND5,0.2749535486088669,0.007098704680587713,0.274,0.0067
DMRTA2,0.07304112916392125,0.7220013985237392,0.0753,0.7312
FAF1,0.7384022955726633,0.7106411281649156,0.7374,0.7135
CDKN2C,0.019466170012656943,0.0056074711400654195,0.0196,0.0071
RNF11,0.43837191493159566,0.34622249893426527,0.4412,0.3451
TTC39A,0.00010545000786886229,0.6189555480188389,0.0001,0.6174
EPS15,0.9110146386226179,0.2629034883543419,0.909,0.252
OSBPL9,0.5761981007352979,0.09583649414640152,0.5785,0.0963
NRD1,0.4395201973551932,0.9997253929878874,0.4329,0.9999
RAB3B,0.1570720760359998,0.3236417807058344,0.1645,0.3589
TXNDC12,0.41979114214155766,0.695340848196135,0.4344,0.6992
KTI12,0.8261125706981757,0.8307457575969179,0.8212,0.8347
BTF3L4,0.9945554387060908,0.8341555388987174,0.9935,0.8355
ZFYVE9,0.4793906350838417,0.503796693418332,0.4947,0.5104
CC2D1B,0.7790210966310736,0.12592020522991232,0.7844,0.1201
PRPF38A,0.6110024182269835,0.6827962761928449,0.6195,0.6885
ZCCHC11,0.48254667944938445,0.08651192156062033,0.4752,0.085
GPX7,0.4027993223913454,0.955252592400002,0.3974,0.9533
FAM159A,0.33938674899978005,8.707504466807191e-05,0.3359,0.0001
SELRC1,0.545277219929463,0.5282718941060112,0.5548,0.5241
ZYG11B,0.7594296265982485,0.49124336916034905,0.7614,0.4923
ZYG11A,0.023563838517352453,0.23844838239113156,0.021,0.2369
ECHDC2,0.21815321109904637,4.3894942259130804e-05,0.2141,0.0001
SCP2,0.35418000613503964,0.4486168013651266,0.362,0.4498
PODN,0.872080936405743,0.400736164478639,0.8733,0.3994
SLC1A7,0.08887440167972353,0.3119313589057511,0.089,0.3076
CPT2,0.6963843907687263,0.5477588497715514,0.7051,0.5543
C1orf123,0.4580743689492238,0.6211555858876334,0.4636,0.6269
MAGOH,0.4930454870802803,0.6907593892848787,0.4946,0.684
LOC100507564,0.7106733488318965,0.34369644961923573,0.7183,0.3548
LRP8,0.21496566080984464,0.028997536868260163,0.2186,0.0102
GLIS1,0.4471455463118431,0.4166451462241998,0.4449,0.4101
TMEM48,0.8722321397147039,0.9027430000507427,0.8652,0.9026
YIPF1,0.03900008448417431,0.2746525452184034,0.0429,0.2671
DIO1,0.31368065010087964,0.005006016438514183,0.3151,0.0022
HSPB11,0.22774624158968823,0.9555127599909096,0.2236,0.9546
LRRC42,0.22306373471571192,0.7620373034460955,0.2275,0.7677
LDLRAD1,0.11177023530016722,0.19048407402093243,0.1175,0.1926
TMEM59,0.21873340870862412,0.24570682911239644,0.227,0.2451
TCEANC2,0.21755222619410375,0.47330970004722595,0.2234,0.4912
CYB5RL,0.7378520152186299,0.2236408859921057,0.7316,0.2249
MRPL37,0.9514695168646821,0.021930841100457038,0.9505,0.0245
SSBP3,0.7022281051250892,0.13976618858161133,0.7027,0.1418
ACOT11,0.5984706847194269,0.03994546197958889,0.5952,0.0357
FAM151A,0.6084361173950481,0.0956942479329456,0.6169,0.0981
HEATR8,0.4187339531533171,0.4658234691855253,0.4022,0.465
TTC4,0.22193947459831034,0.30029438163940264,0.2143,0.3052
PARS2,0.16249647031952175,0.5329028669042333,0.1655,0.5291
TTC22,0.9413641640591883,0.008966921652043507,0.9458,0.0098
DHCR24,0.029313433102474612,0.05993560531649358,0.0282,0.0563
TMEM61,0.2862980195485061,0.006272645271054866,0.2885,0.0078
PCSK9,0.14393858540314633,0.07058109107823331,0.1468,0.0637
USP24,0.8537776113885183,0.8271973909268553,0.8577,0.8282
PPAP2B,0.3251702883028228,0.001599895800663759,0.3119,0.0016
PRKAA2,0.1393565996751921,0.05602355598075869,0.1447,0.0545
C1orf168,0.07797545318795626,0.010476634215059993,0.0832,0.0105
C8B,0.7730163704034696,0.07894374986120371,0.784,0.0749
OMA1,0.4549334582903133,0.1961241094666313,0.4579,0.1903
TACSTD2,0.12382023997776469,0.09280657643896817,0.1255,0.0915
MYSM1,0.7202021110474334,0.015029111899291977,0.7156,0.0165
JUN,0.2215055525501795,0.09824508216754813,0.2194,0.0992
LOC100131060,0.8404414798679294,0.15358668414830612,0.8522,0.1768
FGGY,0.6694802327016428,0.014288044273410551,0.6717,0.016
HOOK1,0.04614078644536999,0.05464729004363081,0.0467,0.0548
CYP2J2,0.020430804598633806,0.1469321852309782,0.0215,0.1405
NFIA,0.4907256570914411,0.07483904258182528,0.4915,0.075
TM2D1,0.8310830032958576,0.9484037932544187,0.8312,0.9521
INADL,0.10078366288603165,0.7245114512236537,0.1057,0.7243
L1TD1,0.37050039201654006,0.23028717812320537,0.4598,0.2639
KANK4,0.0006902056640662747,0.12339297219966956,0.0005,0.1045
USP1,0.8589619744747238,0.9738091075657082,0.8598,0.9731
DOCK7,0.48171517743732395,0.13923962897678469,0.4757,0.1462
ATG4C,0.9796637485930589,0.5805438348147551,0.9788,0.5838
ALG6,0.5357952560357957,0.5917435464460157,0.5341,0.5931
ITGB3BP,0.9613626645263066,0.5515164583386929,0.9612,0.5456
EFCAB7,0.9160695206663247,0.4710949634744438,0.9105,0.4512
PGM1,0.7911696388366154,0.38561132068093984,0.7999,0.3915
ROR1,0.8457829463709392,0.0311639999873326,0.8444,0.0314
CACHD1,0.9021449082024262,0.0015761025057960166,0.9061,0.0023
RAVER2,0.6354306051310867,0.5411353668413665,0.6415,0.5382
JAK1,0.30024136546169955,0.30023368608387613,0.3046,0.303
MIR3671,0.8427267585650705,0.3573307798092199,0.8494,0.3601
AK4,0.3846147997798163,0.01182376834793999,0.3843,0.0103
DNAJC6,0.8223472477999061,0.5922613168242802,0.8278,0.6348
LEPROT,0.9581711674724922,0.0881467993421441,0.9557,0.0957
LEPR,0.4998432453793923,0.01441031440029167,0.5064,0.0139
PDE4B,0.16988616409426738,0.06268366793315658,0.1731,0.0619
SGIP1,0.44662635815610374,0.2633298026124847,0.4443,0.2697
WDR78,0.06645206961915322,0.1170976418806561,0.0607,0.1204
MIER1,0.6723680423841154,0.47549716032889633,0.6738,0.4699
SLC35D1,0.22888884177270546,0.39057468382824256,0.2243,0.3889
SERBP1,0.9015740076387939,0.09721029885183823,0.8992,0.0946
GADD45A,0.5446981175781411,0.5961432525744592,0.5536,0.621
GNG12,0.5639828116580601,0.9903731134702252,0.5594,0.9909
DIRAS3,0.6479533908977249,0.5135523594795136,0.6921,0.5383
WLS,0.3014028482687935,1.7113159838525875e-05,0.2994,0.0001
DEPDC1,0.11982262211008568,0.6128275164883685,0.1079,0.6295
PIN1P1,0.8543440036746922,0.06306935208020933,0.8511,0.0601
LRRC40,0.6455804125739115,0.3133729466473961,0.6401,0.3081
SRSF11,0.39215340933068543,0.02425564109666946,0.3867,0.0253
ANKRD13C,0.8071533395067628,0.185263100962927,0.8097,0.1889
HHLA3,0.6937374049318984,0.9677188787541977,0.6946,0.9705
CTH,0.9146177853937968,0.25472364037950873,0.9159,0.2569
PTGER3,0.6241114571244563,0.45098424348426747,0.62,0.4444
ZRANB2,0.48306314807407125,0.13872967944246486,0.4855,0.1349
NEGR1,0.15989703723249854,0.9680048865780548,0.1576,0.9634
FPGT,0.22344102481756975,0.9318744715203794,0.2359,0.9279
C1orf173,0.8104108277555043,0.6123171497073898,0.8174,0.6112
CRYZ,0.7795924517482073,0.5002082606283362,0.7851,0.5019
TYW3,0.7221194847212644,0.05445677676508135,0.7198,0.0482
SLC44A5,0.5588542759287857,0.9419825228489832,0.5727,0.9405
ACADM,0.589716807507724,0.13396315372916193,0.5889,0.1328
RABGGTB,0.6366244748415993,0.8025975405419226,0.6354,0.7955
ST6GALNAC3,0.5357342746254962,0.6862450219691797,0.5671,0.7437
ST6GALNAC5,0.5413157268015818,0.9238347591960416,0.5522,0.9255
PIGK,0.5414780383316339,0.28810370389389584,0.5338,0.2861
AK5,0.2858789261399774,0.06736087377664011,0.2852,0.0582
ZZZ3,0.9201727924956811,0.683315959552169,0.9175,0.6848
USP33,0.9274109753911368,0.41607809388348116,0.9247,0.4129
FAM73A,0.8663141992007489,0.9528118548730782,0.8723,0.9602
NEXN,0.9734554122321948,0.3000069145638159,0.9735,0.3075
FUBP1,0.2643377368147723,0.9313685059322756,0.2639,0.9315
DNAJB4,0.5135787109959833,0.05876431091975572,0.5104,0.0629
GIPC2,0.5491277481949043,0.5036941065056282,0.5541,0.5051
PTGFR,0.45800859020530893,0.23220269756227235,0.4573,0.2255
IFI44L,0.772850244123721,0.0006309108576214899,0.775,0.0001
IFI44,0.8334488805865795,0.03291688839546691,0.8286,0.0238
ELTD1,0.5919090939604574,0.15790969895481327,0.5928,0.1642
LPHN2,0.4947313107422775,0.14298051358993458,0.4873,0.146
TTLL7,0.041445821466484574,0.15786243737012734,0.0404,0.1566
PRKACB,0.7511548050430982,0.8473661513895,0.748,0.8493
SAMD13,0.12218340660025093,0.06353465974723345,0.119,0.0666
RPF1,0.9252905034893115,0.800124406597586,0.9254,0.795
GNG5,0.33800201841706023,0.26007489380513205,0.3419,0.2707
CTBS,0.5034967839354523,0.45084080375994195,0.5003,0.4459
SSX2IP,0.07307545168269503,0.40730314627267317,0.0728,0.4081
LPAR3,0.1858918845269474,0.15110332324619907,0.1907,0.1583
MCOLN2,0.3644438945856434,0.9930561320544108,0.3607,0.9932
MCOLN3,0.930836059480501,0.7282210347125934,0.9311,0.741
SYDE2,0.05254556465281714,0.2221613513451209,0.0428,0.2249
C1orf52,0.8608880117400389,0.16227569404978057,0.8645,0.1582
BCL10,0.9721852047200618,0.7155548657030206,0.9703,0.7159
DDAH1,0.6862991493974412,0.7145343104854982,0.6811,0.7169
CYR61,0.17212866940694352,0.1468964778422742,0.1682,0.1538
ZNHIT6,0.9282787728254921,0.10596623372593597,0.9283,0.1062
COL24A1,0.2608487310674332,0.669401121224086,0.2622,0.6694
ODF2L,0.4065932211729967,0.310140806921607,0.3987,0.3071
CLCA2,0.3814966937511286,0.24966752336986503,0.3774,0.2457
CLCA4,0.5335882619288025,0.002908353963999058,0.535,0.0026
SH3GLB1,0.6370354425623057,0.8585253601091161,0.6352,0.8556
15-Sep,0.9512209535448155,0.3018105117097521,0.9496,0.3005
HS2ST1,0.9617870856198889,0.4229280258614502,0.9606,0.421
LOC339524,0.7106854521946528,0.13153160225118166,0.7213,0.1332
LMO4,0.14373595938286948,0.6578427172132726,0.1446,0.6588
PKN2,0.941330009394127,0.11577408665606723,0.9414,0.1196
GTF2B,0.6541597592815516,0.3199185836998125,0.6623,0.3224
CCBL2,0.3809311624313816,0.04060304661329748,0.3874,0.0398
RBMXL1,0.6829472419834623,0.04225125363025955,0.682,0.0406
GBP3,0.8028984051062993,0.528970819974854,0.8007,0.5381
GBP1,0.453316746266364,0.6509625085699839,0.4568,0.6529
GBP2,0.5939427707451964,0.41776842487660537,0.5953,0.4205
GBP4,0.2754884528591798,0.21751149860284216,0.2706,0.2069
GBP5,0.6841039685677817,0.09843374540054231,0.6786,0.0872
GBP6,0.350888637080223,0.03096456282317027,0.3609,0.03
LRRC8B,0.41591693070721714,0.20182118194428383,0.4102,0.2119
